prediction_point,POFD,POD,mode,quantity,unit,lead_days
0.35,0.9213793103448276,0.7931034482758621,strict3x3,pda,CA_WIDE_PDA,3
0.36,0.9172413793103448,0.7931034482758621,strict3x3,pda,CA_WIDE_PDA,3
0.37,0.9144827586206896,0.7931034482758621,strict3x3,pda,CA_WIDE_PDA,3
0.38,0.9131034482758621,0.7931034482758621,strict3x3,pda,CA_WIDE_PDA,3
0.39,0.9062068965517242,0.7931034482758621,strict3x3,pda,CA_WIDE_PDA,3
0.4,0.9006896551724138,0.7931034482758621,strict3x3,pda,CA_WIDE_PDA,3
0.41,0.8979310344827586,0.7931034482758621,strict3x3,pda,CA_WIDE_PDA,3
0.42,0.8951724137931034,0.7931034482758621,strict3x3,pda,CA_WIDE_PDA,3
0.43,0.886896551724138,0.7586206896551724,strict3x3,pda,CA_WIDE_PDA,3
0.44,0.8855172413793103,0.7586206896551724,strict3x3,pda,CA_WIDE_PDA,3
0.45,0.88,0.7586206896551724,strict3x3,pda,CA_WIDE_PDA,3
0.46,0.8731034482758621,0.7586206896551724,strict3x3,pda,CA_WIDE_PDA,3
0.47,0.8675862068965517,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.48,0.8675862068965517,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.49,0.8579310344827586,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.5,0.8537931034482759,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.51,0.8468965517241379,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.52,0.8427586206896551,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.53,0.8413793103448276,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.54,0.833103448275862,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.55,0.8234482758620689,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.56,0.8206896551724138,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.57,0.8096551724137931,0.7241379310344828,strict3x3,pda,CA_WIDE_PDA,3
0.58,0.8,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.59,0.7917241379310345,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.6,0.7806896551724138,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.61,0.776551724137931,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.62,0.7655172413793103,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.63,0.7503448275862069,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.64,0.7337931034482759,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.65,0.7117241379310345,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.66,0.6937931034482758,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.67,0.6689655172413793,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.68,0.6524137931034483,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.69,0.6303448275862069,0.6896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.7,0.6151724137931035,0.6551724137931034,strict3x3,pda,CA_WIDE_PDA,3
0.71,0.593103448275862,0.6206896551724138,strict3x3,pda,CA_WIDE_PDA,3
0.72,0.5613793103448276,0.5862068965517241,strict3x3,pda,CA_WIDE_PDA,3
0.73,0.5351724137931034,0.5172413793103449,strict3x3,pda,CA_WIDE_PDA,3
0.74,0.5172413793103449,0.5172413793103449,strict3x3,pda,CA_WIDE_PDA,3
0.75,0.4772413793103448,0.41379310344827586,strict3x3,pda,CA_WIDE_PDA,3
0.76,0.4510344827586207,0.3448275862068966,strict3x3,pda,CA_WIDE_PDA,3
0.77,0.42758620689655175,0.3448275862068966,strict3x3,pda,CA_WIDE_PDA,3
0.78,0.39448275862068966,0.3448275862068966,strict3x3,pda,CA_WIDE_PDA,3
0.79,0.37103448275862067,0.3103448275862069,strict3x3,pda,CA_WIDE_PDA,3
0.8,0.3406896551724138,0.27586206896551724,strict3x3,pda,CA_WIDE_PDA,3
0.81,0.3103448275862069,0.2413793103448276,strict3x3,pda,CA_WIDE_PDA,3
0.82,0.2813793103448276,0.2413793103448276,strict3x3,pda,CA_WIDE_PDA,3
0.83,0.2524137931034483,0.1724137931034483,strict3x3,pda,CA_WIDE_PDA,3
0.84,0.2317241379310345,0.13793103448275862,strict3x3,pda,CA_WIDE_PDA,3
0.85,0.20551724137931035,0.06896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.86,0.19034482758620688,0.06896551724137931,strict3x3,pda,CA_WIDE_PDA,3
0.87,0.15586206896551724,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.88,0.1310344827586207,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.89,0.11586206896551725,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.9,0.10482758620689656,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.91,0.0896551724137931,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.92,0.07310344827586207,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.93,0.06344827586206897,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.94,0.05655172413793103,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.95,0.04689655172413793,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.96,0.038620689655172416,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.97,0.02482758620689655,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.98,0.015172413793103448,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
0.99,0.011034482758620689,0.034482758620689655,strict3x3,pda,CA_WIDE_PDA,3
1.0,0.001379310344827586,0.0,strict3x3,pda,CA_WIDE_PDA,3
0.0,1.0,1.0,adaptive,pn,CPP,0
0.01,1.0,0.971830985915493,adaptive,pn,CPP,0
0.02,1.0,0.971830985915493,adaptive,pn,CPP,0
0.03,1.0,0.971830985915493,adaptive,pn,CPP,0
0.04,1.0,0.971830985915493,adaptive,pn,CPP,0
0.05,1.0,0.971830985915493,adaptive,pn,CPP,0
0.06,1.0,0.971830985915493,adaptive,pn,CPP,0
0.07,1.0,0.971830985915493,adaptive,pn,CPP,0
0.08,1.0,0.971830985915493,adaptive,pn,CPP,0
0.09,1.0,0.971830985915493,adaptive,pn,CPP,0
0.1,1.0,0.971830985915493,adaptive,pn,CPP,0
0.11,1.0,0.971830985915493,adaptive,pn,CPP,0
0.12,1.0,0.971830985915493,adaptive,pn,CPP,0
0.13,1.0,0.971830985915493,adaptive,pn,CPP,0
0.14,1.0,0.971830985915493,adaptive,pn,CPP,0
0.15,1.0,0.971830985915493,adaptive,pn,CPP,0
0.16,1.0,0.971830985915493,adaptive,pn,CPP,0
0.17,1.0,0.971830985915493,adaptive,pn,CPP,0
0.18,1.0,0.971830985915493,adaptive,pn,CPP,0
0.19,1.0,0.971830985915493,adaptive,pn,CPP,0
0.2,1.0,0.971830985915493,adaptive,pn,CPP,0
0.21,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.22,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.23,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.24,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.25,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.26,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.27,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.28,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.29,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.3,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.31,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.32,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.33,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.34,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.35,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.36,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.37,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.38,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.39,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.4,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.41,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.42,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.43,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.44,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.45,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.46,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.47,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.48,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.49,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.5,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.51,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.52,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.53,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.54,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.55,1.0,0.9577464788732394,adaptive,pn,CPP,0
0.56,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.57,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.58,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.59,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.6,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.61,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.62,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.63,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.64,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.65,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.66,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.67,1.0,0.9436619718309859,adaptive,pn,CPP,0
0.68,0.9888888888888889,0.9295774647887324,adaptive,pn,CPP,0
0.69,0.9888888888888889,0.9295774647887324,adaptive,pn,CPP,0
0.7,0.9888888888888889,0.9295774647887324,adaptive,pn,CPP,0
0.71,0.9888888888888889,0.9295774647887324,adaptive,pn,CPP,0
0.72,0.9888888888888889,0.9295774647887324,adaptive,pn,CPP,0
0.73,0.9888888888888889,0.9295774647887324,adaptive,pn,CPP,0
0.74,0.9888888888888889,0.9295774647887324,adaptive,pn,CPP,0
0.75,0.9777777777777777,0.9295774647887324,adaptive,pn,CPP,0
0.76,0.9777777777777777,0.9154929577464789,adaptive,pn,CPP,0
0.77,0.9777777777777777,0.8873239436619719,adaptive,pn,CPP,0
0.78,0.9777777777777777,0.8873239436619719,adaptive,pn,CPP,0
0.79,0.9777777777777777,0.8873239436619719,adaptive,pn,CPP,0
0.8,0.9666666666666667,0.8873239436619719,adaptive,pn,CPP,0
0.81,0.9555555555555556,0.8873239436619719,adaptive,pn,CPP,0
0.82,0.9555555555555556,0.8873239436619719,adaptive,pn,CPP,0
0.83,0.9555555555555556,0.8873239436619719,adaptive,pn,CPP,0
0.84,0.9555555555555556,0.8873239436619719,adaptive,pn,CPP,0
0.85,0.9444444444444444,0.8873239436619719,adaptive,pn,CPP,0
0.86,0.9333333333333333,0.8873239436619719,adaptive,pn,CPP,0
0.87,0.9333333333333333,0.8873239436619719,adaptive,pn,CPP,0
0.88,0.9222222222222223,0.8732394366197183,adaptive,pn,CPP,0
0.89,0.9222222222222223,0.8591549295774648,adaptive,pn,CPP,0
0.9,0.9,0.8028169014084507,adaptive,pn,CPP,0
0.91,0.8555555555555555,0.7464788732394366,adaptive,pn,CPP,0
0.92,0.8444444444444444,0.7323943661971831,adaptive,pn,CPP,0
0.93,0.7888888888888889,0.704225352112676,adaptive,pn,CPP,0
0.94,0.7222222222222222,0.704225352112676,adaptive,pn,CPP,0
0.95,0.6888888888888889,0.6338028169014085,adaptive,pn,CPP,0
0.96,0.5555555555555556,0.5492957746478874,adaptive,pn,CPP,0
0.97,0.36666666666666664,0.4507042253521127,adaptive,pn,CPP,0
0.98,0.16666666666666666,0.28169014084507044,adaptive,pn,CPP,0
0.99,0.05555555555555555,0.08450704225352113,adaptive,pn,CPP,0
1.0,0.0,0.0,adaptive,pn,CPP,0
0.0,1.0,1.0,adaptive,pn,CPP,1
0.01,1.0,1.0,adaptive,pn,CPP,1
0.02,1.0,1.0,adaptive,pn,CPP,1
0.03,1.0,1.0,adaptive,pn,CPP,1
0.04,1.0,1.0,adaptive,pn,CPP,1
0.05,1.0,1.0,adaptive,pn,CPP,1
0.06,1.0,1.0,adaptive,pn,CPP,1
0.07,1.0,1.0,adaptive,pn,CPP,1
0.08,1.0,1.0,adaptive,pn,CPP,1
0.09,1.0,1.0,adaptive,pn,CPP,1
0.1,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.11,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.12,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.13,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.14,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.15,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.16,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.17,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.18,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.19,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.2,0.9883720930232558,1.0,adaptive,pn,CPP,1
0.21,0.9883720930232558,0.9848484848484849,adaptive,pn,CPP,1
0.22,0.9883720930232558,0.9848484848484849,adaptive,pn,CPP,1
0.23,0.9883720930232558,0.9848484848484849,adaptive,pn,CPP,1
0.24,0.9883720930232558,0.9848484848484849,adaptive,pn,CPP,1
0.25,0.9883720930232558,0.9848484848484849,adaptive,pn,CPP,1
0.26,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.27,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.28,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.29,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.3,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.31,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.32,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.33,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.34,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.35,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.36,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.37,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.38,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.39,0.9883720930232558,0.9696969696969697,adaptive,pn,CPP,1
0.4,0.9883720930232558,0.9545454545454546,adaptive,pn,CPP,1
0.41,0.9883720930232558,0.9545454545454546,adaptive,pn,CPP,1
0.42,0.9883720930232558,0.9545454545454546,adaptive,pn,CPP,1
0.43,0.9883720930232558,0.9393939393939394,adaptive,pn,CPP,1
0.44,0.9883720930232558,0.9393939393939394,adaptive,pn,CPP,1
0.45,0.9883720930232558,0.9393939393939394,adaptive,pn,CPP,1
0.46,0.9883720930232558,0.9393939393939394,adaptive,pn,CPP,1
0.47,0.9883720930232558,0.9393939393939394,adaptive,pn,CPP,1
0.48,0.9767441860465116,0.9393939393939394,adaptive,pn,CPP,1
0.49,0.9651162790697675,0.9393939393939394,adaptive,pn,CPP,1
0.5,0.9534883720930233,0.8939393939393939,adaptive,pn,CPP,1
0.51,0.9418604651162791,0.8939393939393939,adaptive,pn,CPP,1
0.52,0.9418604651162791,0.8939393939393939,adaptive,pn,CPP,1
0.53,0.9418604651162791,0.8939393939393939,adaptive,pn,CPP,1
0.54,0.9302325581395349,0.8939393939393939,adaptive,pn,CPP,1
0.55,0.9302325581395349,0.8939393939393939,adaptive,pn,CPP,1
0.56,0.9302325581395349,0.8939393939393939,adaptive,pn,CPP,1
0.57,0.9302325581395349,0.8939393939393939,adaptive,pn,CPP,1
0.58,0.9186046511627907,0.8939393939393939,adaptive,pn,CPP,1
0.59,0.9186046511627907,0.8939393939393939,adaptive,pn,CPP,1
0.6,0.9186046511627907,0.8939393939393939,adaptive,pn,CPP,1
0.61,0.9069767441860465,0.8484848484848485,adaptive,pn,CPP,1
0.62,0.9069767441860465,0.8484848484848485,adaptive,pn,CPP,1
0.63,0.9069767441860465,0.8484848484848485,adaptive,pn,CPP,1
0.64,0.9069767441860465,0.8484848484848485,adaptive,pn,CPP,1
0.65,0.9069767441860465,0.8484848484848485,adaptive,pn,CPP,1
0.66,0.9069767441860465,0.8484848484848485,adaptive,pn,CPP,1
0.67,0.9069767441860465,0.8484848484848485,adaptive,pn,CPP,1
0.68,0.8953488372093024,0.8484848484848485,adaptive,pn,CPP,1
0.69,0.8953488372093024,0.8484848484848485,adaptive,pn,CPP,1
0.7,0.8953488372093024,0.8333333333333334,adaptive,pn,CPP,1
0.71,0.8953488372093024,0.8333333333333334,adaptive,pn,CPP,1
0.72,0.8953488372093024,0.803030303030303,adaptive,pn,CPP,1
0.73,0.8953488372093024,0.803030303030303,adaptive,pn,CPP,1
0.74,0.8953488372093024,0.7727272727272727,adaptive,pn,CPP,1
0.75,0.8953488372093024,0.7575757575757576,adaptive,pn,CPP,1
0.76,0.8953488372093024,0.7424242424242424,adaptive,pn,CPP,1
0.77,0.8953488372093024,0.7424242424242424,adaptive,pn,CPP,1
0.78,0.8837209302325582,0.7424242424242424,adaptive,pn,CPP,1
0.79,0.872093023255814,0.7272727272727273,adaptive,pn,CPP,1
0.8,0.872093023255814,0.7272727272727273,adaptive,pn,CPP,1
0.81,0.8604651162790697,0.7272727272727273,adaptive,pn,CPP,1
0.82,0.8604651162790697,0.7121212121212122,adaptive,pn,CPP,1
0.83,0.8604651162790697,0.7121212121212122,adaptive,pn,CPP,1
0.84,0.8488372093023255,0.7121212121212122,adaptive,pn,CPP,1
0.85,0.8488372093023255,0.6818181818181818,adaptive,pn,CPP,1
0.86,0.813953488372093,0.6666666666666666,adaptive,pn,CPP,1
0.87,0.813953488372093,0.6666666666666666,adaptive,pn,CPP,1
0.88,0.8023255813953488,0.6515151515151515,adaptive,pn,CPP,1
0.89,0.7906976744186046,0.6212121212121212,adaptive,pn,CPP,1
0.9,0.7790697674418605,0.5757575757575758,adaptive,pn,CPP,1
0.91,0.7558139534883721,0.5454545454545454,adaptive,pn,CPP,1
0.92,0.7093023255813954,0.5454545454545454,adaptive,pn,CPP,1
0.93,0.686046511627907,0.5151515151515151,adaptive,pn,CPP,1
0.94,0.627906976744186,0.4696969696969697,adaptive,pn,CPP,1
0.95,0.5930232558139535,0.42424242424242425,adaptive,pn,CPP,1
0.96,0.5232558139534884,0.4090909090909091,adaptive,pn,CPP,1
0.97,0.3953488372093023,0.3333333333333333,adaptive,pn,CPP,1
0.98,0.2441860465116279,0.22727272727272727,adaptive,pn,CPP,1
0.99,0.06976744186046512,0.07575757575757576,adaptive,pn,CPP,1
1.0,0.0,0.0,adaptive,pn,CPP,1
0.0,1.0,1.0,adaptive,pn,CPP,2
0.01,1.0,0.9726027397260274,adaptive,pn,CPP,2
0.02,1.0,0.958904109589041,adaptive,pn,CPP,2
0.03,1.0,0.958904109589041,adaptive,pn,CPP,2
0.04,1.0,0.958904109589041,adaptive,pn,CPP,2
0.05,1.0,0.9452054794520548,adaptive,pn,CPP,2
0.06,1.0,0.9452054794520548,adaptive,pn,CPP,2
0.07,1.0,0.9452054794520548,adaptive,pn,CPP,2
0.08,1.0,0.9452054794520548,adaptive,pn,CPP,2
0.09,1.0,0.9452054794520548,adaptive,pn,CPP,2
0.1,0.9883720930232558,0.9452054794520548,adaptive,pn,CPP,2
0.11,0.9883720930232558,0.9452054794520548,adaptive,pn,CPP,2
0.12,0.9883720930232558,0.9315068493150684,adaptive,pn,CPP,2
0.13,0.9883720930232558,0.9315068493150684,adaptive,pn,CPP,2
0.14,0.9883720930232558,0.9315068493150684,adaptive,pn,CPP,2
0.15,0.9883720930232558,0.9178082191780822,adaptive,pn,CPP,2
0.16,0.9883720930232558,0.9178082191780822,adaptive,pn,CPP,2
0.17,0.9883720930232558,0.9178082191780822,adaptive,pn,CPP,2
0.18,0.9883720930232558,0.9178082191780822,adaptive,pn,CPP,2
0.19,0.9883720930232558,0.9178082191780822,adaptive,pn,CPP,2
0.2,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.21,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.22,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.23,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.24,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.25,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.26,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.27,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.28,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.29,0.9767441860465116,0.9178082191780822,adaptive,pn,CPP,2
0.3,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.31,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.32,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.33,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.34,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.35,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.36,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.37,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.38,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.39,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.4,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.41,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.42,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.43,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.44,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.45,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.46,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.47,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.48,0.9651162790697675,0.9178082191780822,adaptive,pn,CPP,2
0.49,0.9651162790697675,0.9041095890410958,adaptive,pn,CPP,2
0.5,0.9651162790697675,0.8904109589041096,adaptive,pn,CPP,2
0.51,0.9534883720930233,0.8904109589041096,adaptive,pn,CPP,2
0.52,0.9534883720930233,0.8767123287671232,adaptive,pn,CPP,2
0.53,0.9534883720930233,0.8767123287671232,adaptive,pn,CPP,2
0.54,0.9534883720930233,0.8767123287671232,adaptive,pn,CPP,2
0.55,0.9534883720930233,0.8767123287671232,adaptive,pn,CPP,2
0.56,0.9418604651162791,0.8767123287671232,adaptive,pn,CPP,2
0.57,0.9418604651162791,0.863013698630137,adaptive,pn,CPP,2
0.58,0.9418604651162791,0.8356164383561644,adaptive,pn,CPP,2
0.59,0.9418604651162791,0.8356164383561644,adaptive,pn,CPP,2
0.6,0.9418604651162791,0.8356164383561644,adaptive,pn,CPP,2
0.61,0.9418604651162791,0.8356164383561644,adaptive,pn,CPP,2
0.62,0.9418604651162791,0.8356164383561644,adaptive,pn,CPP,2
0.63,0.9418604651162791,0.8356164383561644,adaptive,pn,CPP,2
0.64,0.9418604651162791,0.8356164383561644,adaptive,pn,CPP,2
0.65,0.9418604651162791,0.8356164383561644,adaptive,pn,CPP,2
0.66,0.9418604651162791,0.8356164383561644,adaptive,pn,CPP,2
0.67,0.9302325581395349,0.8356164383561644,adaptive,pn,CPP,2
0.68,0.9186046511627907,0.821917808219178,adaptive,pn,CPP,2
0.69,0.9186046511627907,0.8082191780821918,adaptive,pn,CPP,2
0.7,0.9186046511627907,0.8082191780821918,adaptive,pn,CPP,2
0.71,0.9186046511627907,0.8082191780821918,adaptive,pn,CPP,2
0.72,0.9186046511627907,0.8082191780821918,adaptive,pn,CPP,2
0.73,0.9186046511627907,0.7945205479452054,adaptive,pn,CPP,2
0.74,0.9186046511627907,0.7945205479452054,adaptive,pn,CPP,2
0.75,0.9186046511627907,0.7808219178082192,adaptive,pn,CPP,2
0.76,0.9186046511627907,0.7808219178082192,adaptive,pn,CPP,2
0.77,0.9186046511627907,0.7808219178082192,adaptive,pn,CPP,2
0.78,0.9069767441860465,0.7534246575342466,adaptive,pn,CPP,2
0.79,0.8953488372093024,0.7534246575342466,adaptive,pn,CPP,2
0.8,0.8837209302325582,0.7534246575342466,adaptive,pn,CPP,2
0.81,0.8604651162790697,0.7534246575342466,adaptive,pn,CPP,2
0.82,0.8488372093023255,0.7534246575342466,adaptive,pn,CPP,2
0.83,0.8488372093023255,0.7534246575342466,adaptive,pn,CPP,2
0.84,0.8255813953488372,0.7397260273972602,adaptive,pn,CPP,2
0.85,0.813953488372093,0.726027397260274,adaptive,pn,CPP,2
0.86,0.7790697674418605,0.6986301369863014,adaptive,pn,CPP,2
0.87,0.7674418604651163,0.6712328767123288,adaptive,pn,CPP,2
0.88,0.7674418604651163,0.6712328767123288,adaptive,pn,CPP,2
0.89,0.7441860465116279,0.6575342465753424,adaptive,pn,CPP,2
0.9,0.7209302325581395,0.6575342465753424,adaptive,pn,CPP,2
0.91,0.686046511627907,0.6438356164383562,adaptive,pn,CPP,2
0.92,0.6627906976744186,0.6301369863013698,adaptive,pn,CPP,2
0.93,0.6395348837209303,0.547945205479452,adaptive,pn,CPP,2
0.94,0.6046511627906976,0.5068493150684932,adaptive,pn,CPP,2
0.95,0.4883720930232558,0.4931506849315068,adaptive,pn,CPP,2
0.96,0.4069767441860465,0.410958904109589,adaptive,pn,CPP,2
0.97,0.32558139534883723,0.3013698630136986,adaptive,pn,CPP,2
0.98,0.20930232558139536,0.2328767123287671,adaptive,pn,CPP,2
0.99,0.09302325581395349,0.136986301369863,adaptive,pn,CPP,2
1.0,0.0,0.0,adaptive,pn,CPP,2
0.0,1.0,1.0,adaptive,pn,CPP,3
0.01,1.0,1.0,adaptive,pn,CPP,3
0.02,1.0,0.9827586206896551,adaptive,pn,CPP,3
0.03,1.0,0.9827586206896551,adaptive,pn,CPP,3
0.04,1.0,0.9827586206896551,adaptive,pn,CPP,3
0.05,1.0,0.9827586206896551,adaptive,pn,CPP,3
0.06,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.07,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.08,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.09,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.1,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.11,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.12,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.13,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.14,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.15,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.16,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.17,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.18,0.9875,0.9827586206896551,adaptive,pn,CPP,3
0.19,0.9875,0.9655172413793104,adaptive,pn,CPP,3
0.2,0.9875,0.9655172413793104,adaptive,pn,CPP,3
0.21,0.9875,0.9655172413793104,adaptive,pn,CPP,3
0.22,0.9875,0.9655172413793104,adaptive,pn,CPP,3
