recall,precision,mode,quantity,unit,lead_days
0.8356164383561644,0.4357142857142857,strict3x3,pn,CPP,2
0.821917808219178,0.4316546762589928,strict3x3,pn,CPP,2
0.8082191780821918,0.427536231884058,strict3x3,pn,CPP,2
0.7945205479452054,0.4233576642335766,strict3x3,pn,CPP,2
0.7808219178082192,0.41911764705882354,strict3x3,pn,CPP,2
0.7671232876712328,0.4148148148148148,strict3x3,pn,CPP,2
0.7671232876712328,0.417910447761194,strict3x3,pn,CPP,2
0.7534246575342466,0.41353383458646614,strict3x3,pn,CPP,2
0.7534246575342466,0.4166666666666667,strict3x3,pn,CPP,2
0.7534246575342466,0.4198473282442748,strict3x3,pn,CPP,2
0.7534246575342466,0.4230769230769231,strict3x3,pn,CPP,2
0.7534246575342466,0.4263565891472868,strict3x3,pn,CPP,2
0.7534246575342466,0.4296875,strict3x3,pn,CPP,2
0.7534246575342466,0.4330708661417323,strict3x3,pn,CPP,2
0.7397260273972602,0.42857142857142855,strict3x3,pn,CPP,2
0.7397260273972602,0.432,strict3x3,pn,CPP,2
0.7397260273972602,0.43548387096774194,strict3x3,pn,CPP,2
0.726027397260274,0.43089430894308944,strict3x3,pn,CPP,2
0.7123287671232876,0.4262295081967213,strict3x3,pn,CPP,2
0.7123287671232876,0.4297520661157025,strict3x3,pn,CPP,2
0.7123287671232876,0.43333333333333335,strict3x3,pn,CPP,2
0.6986301369863014,0.42857142857142855,strict3x3,pn,CPP,2
0.6986301369863014,0.4322033898305085,strict3x3,pn,CPP,2
0.684931506849315,0.42735042735042733,strict3x3,pn,CPP,2
0.6712328767123288,0.4224137931034483,strict3x3,pn,CPP,2
0.6712328767123288,0.4260869565217391,strict3x3,pn,CPP,2
0.6712328767123288,0.4298245614035088,strict3x3,pn,CPP,2
0.6575342465753424,0.4247787610619469,strict3x3,pn,CPP,2
0.6575342465753424,0.42857142857142855,strict3x3,pn,CPP,2
0.6575342465753424,0.43243243243243246,strict3x3,pn,CPP,2
0.6575342465753424,0.43636363636363634,strict3x3,pn,CPP,2
0.6575342465753424,0.44036697247706424,strict3x3,pn,CPP,2
0.6575342465753424,0.4444444444444444,strict3x3,pn,CPP,2
0.6575342465753424,0.4485981308411215,strict3x3,pn,CPP,2
0.6438356164383562,0.44339622641509435,strict3x3,pn,CPP,2
0.6438356164383562,0.44761904761904764,strict3x3,pn,CPP,2
0.6301369863013698,0.4423076923076923,strict3x3,pn,CPP,2
0.6301369863013698,0.44660194174757284,strict3x3,pn,CPP,2
0.6164383561643836,0.4411764705882353,strict3x3,pn,CPP,2
0.6164383561643836,0.44554455445544555,strict3x3,pn,CPP,2
0.6027397260273972,0.44,strict3x3,pn,CPP,2
0.589041095890411,0.43434343434343436,strict3x3,pn,CPP,2
0.5753424657534246,0.42857142857142855,strict3x3,pn,CPP,2
0.5753424657534246,0.4329896907216495,strict3x3,pn,CPP,2
0.5616438356164384,0.4270833333333333,strict3x3,pn,CPP,2
0.547945205479452,0.42105263157894735,strict3x3,pn,CPP,2
0.547945205479452,0.425531914893617,strict3x3,pn,CPP,2
0.5342465753424658,0.41935483870967744,strict3x3,pn,CPP,2
0.5342465753424658,0.42391304347826086,strict3x3,pn,CPP,2
0.5205479452054794,0.4175824175824176,strict3x3,pn,CPP,2
0.5205479452054794,0.4222222222222222,strict3x3,pn,CPP,2
0.5068493150684932,0.4157303370786517,strict3x3,pn,CPP,2
0.5068493150684932,0.42045454545454547,strict3x3,pn,CPP,2
0.5068493150684932,0.42528735632183906,strict3x3,pn,CPP,2
0.5068493150684932,0.43023255813953487,strict3x3,pn,CPP,2
0.5068493150684932,0.43529411764705883,strict3x3,pn,CPP,2
0.5068493150684932,0.44047619047619047,strict3x3,pn,CPP,2
0.4931506849315068,0.43373493975903615,strict3x3,pn,CPP,2
0.4931506849315068,0.43902439024390244,strict3x3,pn,CPP,2
0.4931506849315068,0.4444444444444444,strict3x3,pn,CPP,2
0.4931506849315068,0.45,strict3x3,pn,CPP,2
0.4931506849315068,0.45569620253164556,strict3x3,pn,CPP,2
0.4931506849315068,0.46153846153846156,strict3x3,pn,CPP,2
0.4794520547945205,0.45454545454545453,strict3x3,pn,CPP,2
0.4794520547945205,0.4605263157894737,strict3x3,pn,CPP,2
0.4794520547945205,0.4666666666666667,strict3x3,pn,CPP,2
0.4794520547945205,0.47297297297297297,strict3x3,pn,CPP,2
0.4657534246575342,0.4657534246575342,strict3x3,pn,CPP,2
0.4520547945205479,0.4583333333333333,strict3x3,pn,CPP,2
0.4520547945205479,0.4647887323943662,strict3x3,pn,CPP,2
0.4383561643835616,0.45714285714285713,strict3x3,pn,CPP,2
0.4383561643835616,0.463768115942029,strict3x3,pn,CPP,2
0.4246575342465753,0.45588235294117646,strict3x3,pn,CPP,2
0.4246575342465753,0.4626865671641791,strict3x3,pn,CPP,2
0.4246575342465753,0.4696969696969697,strict3x3,pn,CPP,2
0.410958904109589,0.46153846153846156,strict3x3,pn,CPP,2
0.410958904109589,0.46875,strict3x3,pn,CPP,2
0.3972602739726027,0.4603174603174603,strict3x3,pn,CPP,2
0.3972602739726027,0.46774193548387094,strict3x3,pn,CPP,2
0.3835616438356164,0.45901639344262296,strict3x3,pn,CPP,2
0.3835616438356164,0.4666666666666667,strict3x3,pn,CPP,2
0.3698630136986301,0.4576271186440678,strict3x3,pn,CPP,2
0.3561643835616438,0.4482758620689655,strict3x3,pn,CPP,2
0.3424657534246575,0.43859649122807015,strict3x3,pn,CPP,2
0.3424657534246575,0.44642857142857145,strict3x3,pn,CPP,2
0.3287671232876712,0.43636363636363634,strict3x3,pn,CPP,2
0.3287671232876712,0.4444444444444444,strict3x3,pn,CPP,2
0.3287671232876712,0.4528301886792453,strict3x3,pn,CPP,2
0.3150684931506849,0.4423076923076923,strict3x3,pn,CPP,2
0.3150684931506849,0.45098039215686275,strict3x3,pn,CPP,2
0.3013698630136986,0.44,strict3x3,pn,CPP,2
0.3013698630136986,0.4489795918367347,strict3x3,pn,CPP,2
0.3013698630136986,0.4583333333333333,strict3x3,pn,CPP,2
0.3013698630136986,0.46808510638297873,strict3x3,pn,CPP,2
0.3013698630136986,0.4782608695652174,strict3x3,pn,CPP,2
0.3013698630136986,0.4888888888888889,strict3x3,pn,CPP,2
0.3013698630136986,0.5,strict3x3,pn,CPP,2
