prediction_point,hits,false_alarms,misses,correct_negatives,total,accuracy,POD,FAR,POFD,BS,miss_rate,FOR,precision,recall,F1,MCC,mode,quantity,unit,lead_days
0.83,63,85,8,4,160,0.41875,0.8873239436619719,0.5743243243243243,0.9550561797752809,2.084507042253521,0.11267605633802817,0.6666666666666666,0.42567567567567566,0.8873239436619719,0.5753424657534247,-0.12776094357424783,strict3x3,pn,CPP,0
0.84,63,85,8,4,160,0.41875,0.8873239436619719,0.5743243243243243,0.9550561797752809,2.084507042253521,0.11267605633802817,0.6666666666666666,0.42567567567567566,0.8873239436619719,0.5753424657534247,-0.12776094357424783,strict3x3,pn,CPP,0
0.85,63,84,8,5,160,0.425,0.8873239436619719,0.5714285714285714,0.9438202247191011,2.0704225352112675,0.11267605633802817,0.6153846153846154,0.42857142857142855,0.8873239436619719,0.5779816513761468,-0.10273388100999495,strict3x3,pn,CPP,0
0.86,63,83,8,6,160,0.43125,0.8873239436619719,0.5684931506849316,0.9325842696629213,2.056338028169014,0.11267605633802817,0.5714285714285714,0.4315068493150685,0.8873239436619719,0.5806451612903225,-0.07957953730370271,strict3x3,pn,CPP,0
0.87,63,83,8,6,160,0.43125,0.8873239436619719,0.5684931506849316,0.9325842696629213,2.056338028169014,0.11267605633802817,0.5714285714285714,0.4315068493150685,0.8873239436619719,0.5806451612903225,-0.07957953730370271,strict3x3,pn,CPP,0
0.88,62,82,9,7,160,0.43125,0.8732394366197183,0.5694444444444444,0.9213483146067416,2.028169014084507,0.1267605633802817,0.5625,0.4305555555555556,0.8732394366197183,0.5767441860465116,-0.07967244930867474,strict3x3,pn,CPP,0
0.89,61,82,10,7,160,0.425,0.8591549295774648,0.5734265734265734,0.9213483146067416,2.0140845070422535,0.14084507042253522,0.5882352941176471,0.42657342657342656,0.8591549295774648,0.5700934579439253,-0.10027112631625142,strict3x3,pn,CPP,0
0.9,57,80,14,9,160,0.4125,0.8028169014084507,0.583941605839416,0.898876404494382,1.9295774647887325,0.19718309859154928,0.6086956521739131,0.41605839416058393,0.8028169014084507,0.548076923076923,-0.13603175835295497,strict3x3,pn,CPP,0
0.91,53,76,18,13,160,0.4125,0.7464788732394366,0.5891472868217055,0.8539325842696629,1.8169014084507042,0.2535211267605634,0.5806451612903226,0.4108527131782946,0.7464788732394366,0.53,-0.13507341949674834,strict3x3,pn,CPP,0
0.92,52,75,19,14,160,0.4125,0.7323943661971831,0.5905511811023622,0.8426966292134831,1.7887323943661972,0.2676056338028169,0.5757575757575758,0.4094488188976378,0.7323943661971831,0.5252525252525253,-0.1354408809816252,strict3x3,pn,CPP,0
0.93,50,70,21,19,160,0.43125,0.704225352112676,0.5833333333333334,0.7865168539325843,1.6901408450704225,0.29577464788732394,0.525,0.4166666666666667,0.704225352112676,0.5235602094240838,-0.09441881537679195,strict3x3,pn,CPP,0
0.94,50,64,21,25,160,0.46875,0.704225352112676,0.5614035087719298,0.7191011235955056,1.6056338028169015,0.29577464788732394,0.45652173913043476,0.43859649122807015,0.704225352112676,0.5405405405405405,-0.01632947921914982,strict3x3,pn,CPP,0
0.95,45,61,26,28,160,0.45625,0.6338028169014085,0.5754716981132075,0.6853932584269663,1.4929577464788732,0.36619718309859156,0.48148148148148145,0.42452830188679247,0.6338028169014085,0.5084745762711865,-0.05420553183554607,strict3x3,pn,CPP,0
0.96,39,49,32,40,160,0.49375,0.5492957746478874,0.5568181818181818,0.550561797752809,1.2394366197183098,0.4507042253521127,0.4444444444444444,0.4431818181818182,0.5492957746478874,0.490566037735849,-0.0012643235429927494,strict3x3,pn,CPP,0
0.97,32,32,39,57,160,0.55625,0.4507042253521127,0.5,0.3595505617977528,0.9014084507042254,0.5492957746478874,0.40625,0.5,0.4507042253521127,0.47407407407407404,0.0924427171724265,strict3x3,pn,CPP,0
0.98,20,14,51,75,160,0.59375,0.28169014084507044,0.4117647058823529,0.15730337078651685,0.4788732394366197,0.7183098591549296,0.40476190476190477,0.5882352941176471,0.28169014084507044,0.380952380952381,0.15106840269777194,strict3x3,pn,CPP,0
0.99,6,4,65,85,160,0.56875,0.08450704225352113,0.4,0.0449438202247191,0.14084507042253522,0.9154929577464789,0.43333333333333335,0.6,0.08450704225352113,0.14814814814814814,0.08120264982211893,strict3x3,pn,CPP,0
1.0,0,0,71,89,160,0.55625,0.0,,0.0,0.0,1.0,0.44375,,0.0,,0.0,strict3x3,pn,CPP,0
0.0,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.01,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.02,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.03,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.04,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.05,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.06,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.07,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.08,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.09,66,86,0,0,152,0.4342105263157895,1.0,0.5657894736842105,1.0,2.303030303030303,0.0,,0.4342105263157895,1.0,0.6055045871559633,0.0,strict3x3,pn,CPP,1
0.1,66,85,0,1,152,0.4407894736842105,1.0,0.5629139072847682,0.9883720930232558,2.287878787878788,0.0,0.0,0.4370860927152318,1.0,0.6082949308755761,0.07129092808290056,strict3x3,pn,CPP,1
0.11,66,85,0,1,152,0.4407894736842105,1.0,0.5629139072847682,0.9883720930232558,2.287878787878788,0.0,0.0,0.4370860927152318,1.0,0.6082949308755761,0.07129092808290056,strict3x3,pn,CPP,1
0.12,66,85,0,1,152,0.4407894736842105,1.0,0.5629139072847682,0.9883720930232558,2.287878787878788,0.0,0.0,0.4370860927152318,1.0,0.6082949308755761,0.07129092808290056,strict3x3,pn,CPP,1
0.13,66,85,0,1,152,0.4407894736842105,1.0,0.5629139072847682,0.9883720930232558,2.287878787878788,0.0,0.0,0.4370860927152318,1.0,0.6082949308755761,0.07129092808290056,strict3x3,pn,CPP,1
0.14,66,85,0,1,152,0.4407894736842105,1.0,0.5629139072847682,0.9883720930232558,2.287878787878788,0.0,0.0,0.4370860927152318,1.0,0.6082949308755761,0.07129092808290056,strict3x3,pn,CPP,1
0.15,66,85,0,1,152,0.4407894736842105,1.0,0.5629139072847682,0.9883720930232558,2.287878787878788,0.0,0.0,0.4370860927152318,1.0,0.6082949308755761,0.07129092808290056,strict3x3,pn,CPP,1
0.16,66,85,0,1,152,0.4407894736842105,1.0,0.5629139072847682,0.9883720930232558,2.287878787878788,0.0,0.0,0.4370860927152318,1.0,0.6082949308755761,0.07129092808290056,strict3x3,pn,CPP,1
0.17,66,85,0,1,152,0.4407894736842105,1.0,0.5629139072847682,0.9883720930232558,2.287878787878788,0.0,0.0,0.4370860927152318,1.0,0.6082949308755761,0.07129092808290056,strict3x3,pn,CPP,1
0.18,66,85,0,1,152,0.4407894736842105,1.0,0.5629139072847682,0.9883720930232558,2.287878787878788,0.0,0.0,0.4370860927152318,1.0,0.6082949308755761,0.07129092808290056,strict3x3,pn,CPP,1
